activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
405080,17771349,[],CHEMBL3888500,"Kinase Activity Assay: After 24 h treatment with the medicament, the cells were lysed with a lysis solution (Cell Culture Lysis buffer, Promega) and centrifuged, and the supernatant was collected. The supernatant was reacted with a fluorescence assay kit (Promega) and counted by a fluorometer (Ascent Fluoroskan FL reader, Thermo Labsystems, Finland), and the relative intensity of luciferase was determined. For the assay of the β-galactosidase activity used in the experiment as the internal reference (the internal reference for calibrating the transfection efficiency), 50 μl of the supernatant was transferred into a fresh microplate, treated with a Promega kit, and the value was read with a microplate reader at a wavelength of 405 nm (Bio-tech Instruments Inc., Winooski, Vt., USA) (Sauerberg, P.; Olsen, G. S.; Jeppesen, L.; Mogensen, J. P. et al., J. Med. Chem., 2007, 50, 1495-1503).",B,,,BAO_0000188,BAO_0000019,assay format,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL3886734,,2016,"{'bei': '25.18', 'le': '0.49', 'lle': '6.51', 'sei': '12.58'}",CHEMBL121,ROSIGLITAZONE,CHEMBL121,9.00,0,http://www.openphacts.org/units/Nanomolar,2882641,=,37,1,=,,EC50,nM,,1.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1.0
,18072906,[],CHEMBL4015771,Agonist activity at human GAL4 fused PPARgamma-Hinge-LBD expressed in HEK293T cells after 18 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl,,,CHEMBL4014320,J Med Chem,2017,"{'bei': '13.16', 'le': '0.30', 'lle': '-0.67', 'sei': '9.91'}",CHEMBL1236924,INT131,CHEMBL1236924,6.77,0,http://www.openphacts.org/units/Nanomolar,2995690,=,1,1,=,,EC50,nM,,170.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,170.0
,18072907,[],CHEMBL4015771,Agonist activity at human GAL4 fused PPARgamma-Hinge-LBD expressed in HEK293T cells after 18 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(S(=O)(=O)Nc2cc(Cl)c(Oc3cnc4ccccc4c3)c(Cl)c2)ccc1Br,,,CHEMBL4014320,J Med Chem,2017,"{'bei': '11.56', 'le': '0.27', 'lle': '-0.99', 'sei': '9.11'}",CHEMBL4073314,,CHEMBL4073314,6.22,0,http://www.openphacts.org/units/Nanomolar,2995691,=,1,1,=,,EC50,nM,,600.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,600.0
,18072908,[],CHEMBL4015771,Agonist activity at human GAL4 fused PPARgamma-Hinge-LBD expressed in HEK293T cells after 18 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Br)cc1OC(F)(F)F,,,CHEMBL4014320,J Med Chem,2017,"{'bei': '13.81', 'le': '0.33', 'lle': '0.60', 'sei': '10.83'}",CHEMBL4100158,,CHEMBL4100158,8.40,0,http://www.openphacts.org/units/Nanomolar,2995692,=,1,1,=,,EC50,nM,,4.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,4.0
,18072909,[],CHEMBL4015771,Agonist activity at human GAL4 fused PPARgamma-Hinge-LBD expressed in HEK293T cells after 18 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Br)cc1Cl,,,CHEMBL4014320,J Med Chem,2017,"{'bei': '12.30', 'le': '0.30', 'lle': '-0.68', 'sei': '10.06'}",CHEMBL4083715,,CHEMBL4083715,6.87,0,http://www.openphacts.org/units/Nanomolar,2995693,=,1,1,=,,EC50,nM,,134.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,134.0
,18072910,[],CHEMBL4015771,Agonist activity at human GAL4 fused PPARgamma-Hinge-LBD expressed in HEK293T cells after 18 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Br)c(C(F)(F)F)c1,,,CHEMBL4014320,J Med Chem,2017,"{'bei': '10.16', 'le': '0.24', 'lle': '-1.90', 'sei': '8.81'}",CHEMBL4061965,,CHEMBL4061965,6.02,0,http://www.openphacts.org/units/Nanomolar,2995694,=,1,1,=,,EC50,nM,,957.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,957.0
,18072911,[],CHEMBL4015771,Agonist activity at human GAL4 fused PPARgamma-Hinge-LBD expressed in HEK293T cells after 18 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Br)cc1C(F)(F)F,,,CHEMBL4014320,J Med Chem,2017,"{'bei': '11.87', 'le': '0.28', 'lle': '-0.89', 'sei': '10.29'}",CHEMBL4079968,,CHEMBL4079968,7.03,0,http://www.openphacts.org/units/Nanomolar,2995695,=,1,1,=,,EC50,nM,,94.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,94.0
,18072913,[],CHEMBL4015771,Agonist activity at human GAL4 fused PPARgamma-Hinge-LBD expressed in HEK293T cells after 18 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Br)cc1F,,,CHEMBL4014320,J Med Chem,2017,"{'bei': '16.04', 'le': '0.38', 'lle': '1.66', 'sei': '12.74'}",CHEMBL4094497,,CHEMBL4094497,8.70,0,http://www.openphacts.org/units/Nanomolar,2995697,=,1,1,=,,EC50,nM,,2.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,2.0
,18072914,[],CHEMBL4015771,Agonist activity at human GAL4 fused PPARgamma-Hinge-LBD expressed in HEK293T cells after 18 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Br)c(F)c1,,,CHEMBL4014320,J Med Chem,2017,"{'bei': '12.49', 'le': '0.30', 'lle': '-0.27', 'sei': '9.92'}",CHEMBL4073091,,CHEMBL4073091,6.77,0,http://www.openphacts.org/units/Nanomolar,2995698,=,1,1,=,,EC50,nM,,169.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,169.0
,18072915,[],CHEMBL4015771,Agonist activity at human GAL4 fused PPARgamma-Hinge-LBD expressed in HEK293T cells after 18 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1cc(F)c(Br)cc1F,,,CHEMBL4014320,J Med Chem,2017,"{'bei': '12.29', 'le': '0.29', 'lle': '-0.30', 'sei': '10.08'}",CHEMBL4090529,,CHEMBL4090529,6.88,0,http://www.openphacts.org/units/Nanomolar,2995699,=,1,1,=,,EC50,nM,,131.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,131.0
,18072916,[],CHEMBL4015771,Agonist activity at human GAL4 fused PPARgamma-Hinge-LBD expressed in HEK293T cells after 18 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Br)cc1,,,CHEMBL4014320,J Med Chem,2017,"{'bei': '13.01', 'le': '0.31', 'lle': '-0.08', 'sei': '9.99'}",CHEMBL4062558,,CHEMBL4062558,6.82,0,http://www.openphacts.org/units/Nanomolar,2995700,=,1,1,=,,EC50,nM,,151.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,151.0
,18072917,[],CHEMBL4015771,Agonist activity at human GAL4 fused PPARgamma-Hinge-LBD expressed in HEK293T cells after 18 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc2ccccc2c1,,,CHEMBL4014320,J Med Chem,2017,"{'bei': '10.84', 'le': '0.22', 'lle': '-1.92', 'sei': '7.86'}",CHEMBL4098241,,CHEMBL4098241,5.37,0,http://www.openphacts.org/units/Nanomolar,2995701,=,1,1,=,,EC50,nM,,4289.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,4289.0
,18072918,[],CHEMBL4015771,Agonist activity at human GAL4 fused PPARgamma-Hinge-LBD expressed in HEK293T cells after 18 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccccc1Cl,,,CHEMBL4014320,J Med Chem,2017,"{'bei': '10.91', 'le': '0.24', 'lle': '-1.55', 'sei': '7.67'}",CHEMBL4071197,,CHEMBL4071197,5.24,0,http://www.openphacts.org/units/Nanomolar,2995702,=,1,1,=,,EC50,nM,,5810.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,5810.0
,18072919,[],CHEMBL4015771,Agonist activity at human GAL4 fused PPARgamma-Hinge-LBD expressed in HEK293T cells after 18 hrs by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1cc(C)c(S(=O)(=O)Nc2cc(Cl)c(Oc3cnc4ccccc4c3)c(Cl)c2)c(C)c1,,,CHEMBL4014320,J Med Chem,2017,"{'bei': '11.24', 'le': '0.23', 'lle': '-1.58', 'sei': '8.02'}",CHEMBL4059819,,CHEMBL4059819,5.48,0,http://www.openphacts.org/units/Nanomolar,2995703,=,1,1,=,,EC50,nM,,3314.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,3314.0
,18072936,[],CHEMBL4015773,Agonist activity at human PPARgamma LBD expressed in HEK293 cells assessed as coactivator DRIP205 protein recruitment after 18 hrs by HTRF assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=S(=O)(Nc1cc(Cl)c(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl,,,CHEMBL4014320,J Med Chem,2017,"{'bei': '16.33', 'le': '0.37', 'lle': '0.96', 'sei': '12.30'}",CHEMBL1236924,INT131,CHEMBL1236924,8.40,0,http://www.openphacts.org/units/Nanomolar,2995690,=,1,1,=,,EC50,nM,,4.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,4.0
,18108971,[],CHEMBL4023605,Transactivation of human GAL4-fused PPARgamma LBD expressed in African green monkey COS7 cells co-expressing 5Gal4 pGL3 TK Luc after overnight incubation by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)CCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccccc1,,,CHEMBL4020830,J Med Chem,2018,"{'bei': '15.96', 'le': '0.33', 'lle': '2.26', 'sei': '7.60'}",CHEMBL4074391,,CHEMBL4074391,5.81,0,http://www.openphacts.org/units/Nanomolar,3003033,=,1,1,=,,EC50,nM,,1558.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1558.0
,18108972,[],CHEMBL4023605,Transactivation of human GAL4-fused PPARgamma LBD expressed in African green monkey COS7 cells co-expressing 5Gal4 pGL3 TK Luc after overnight incubation by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccccc1,,,CHEMBL4020830,J Med Chem,2018,"{'bei': '17.33', 'le': '0.36', 'lle': '2.61', 'sei': '8.57'}",CHEMBL4094877,,CHEMBL4094877,6.55,0,http://www.openphacts.org/units/Nanomolar,3003034,=,1,1,=,,EC50,nM,,284.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,284.0
,18108975,[],CHEMBL4023605,Transactivation of human GAL4-fused PPARgamma LBD expressed in African green monkey COS7 cells co-expressing 5Gal4 pGL3 TK Luc after overnight incubation by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,CC(C)(CCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccccc1)C(=O)O,,,CHEMBL4020830,J Med Chem,2018,"{'bei': '14.88', 'le': '0.31', 'lle': '1.46', 'sei': '7.91'}",CHEMBL4103575,,CHEMBL4103575,6.04,0,http://www.openphacts.org/units/Nanomolar,3003037,=,1,1,=,,EC50,nM,,910.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,910.0
,18108976,[],CHEMBL4023605,Transactivation of human GAL4-fused PPARgamma LBD expressed in African green monkey COS7 cells co-expressing 5Gal4 pGL3 TK Luc after overnight incubation by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)CCCc1cc2cc(C(F)(F)F)ccc2n1S(=O)(=O)c1ccccc1,,,CHEMBL4020830,J Med Chem,2018,"{'bei': '15.51', 'le': '0.31', 'lle': '2.08', 'sei': '8.35'}",CHEMBL4079308,,CHEMBL4079308,6.38,0,http://www.openphacts.org/units/Nanomolar,3003038,=,1,1,=,,EC50,nM,,417.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,417.0
,18108977,[],CHEMBL4023605,Transactivation of human GAL4-fused PPARgamma LBD expressed in African green monkey COS7 cells co-expressing 5Gal4 pGL3 TK Luc after overnight incubation by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,Cc1ccc2c(c1)cc(CCCC(=O)O)n2S(=O)(=O)c1ccccc1,,,CHEMBL4020830,J Med Chem,2018,"{'bei': '18.32', 'le': '0.36', 'lle': '2.96', 'sei': '8.57'}",CHEMBL4095821,,CHEMBL4095821,6.55,0,http://www.openphacts.org/units/Nanomolar,3003039,=,1,1,=,,EC50,nM,,284.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,284.0
,18108979,[],CHEMBL4023605,Transactivation of human GAL4-fused PPARgamma LBD expressed in African green monkey COS7 cells co-expressing 5Gal4 pGL3 TK Luc after overnight incubation by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1cccc(S(=O)(=O)n2c(CCCC(=O)O)cc3cc(C(F)(F)F)ccc32)c1,,,CHEMBL4020830,J Med Chem,2018,"{'bei': '16.28', 'le': '0.33', 'lle': '2.88', 'sei': '8.40'}",CHEMBL4081907,,CHEMBL4081907,7.19,0,http://www.openphacts.org/units/Nanomolar,3003041,=,1,1,=,,EC50,nM,,65.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,65.0
,18108980,[],CHEMBL4023605,Transactivation of human GAL4-fused PPARgamma LBD expressed in African green monkey COS7 cells co-expressing 5Gal4 pGL3 TK Luc after overnight incubation by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)n2c(CCCC(=O)O)cc3cc(C(F)(F)F)ccc32)cc1,,,CHEMBL4020830,J Med Chem,2018,"{'bei': '16.05', 'le': '0.32', 'lle': '2.78', 'sei': '8.28'}",CHEMBL4060007,,CHEMBL4060007,7.09,0,http://www.openphacts.org/units/Nanomolar,3003042,=,1,1,=,,EC50,nM,,82.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,82.0
,18108981,[],CHEMBL4023605,Transactivation of human GAL4-fused PPARgamma LBD expressed in African green monkey COS7 cells co-expressing 5Gal4 pGL3 TK Luc after overnight incubation by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,COc1ccccc1S(=O)(=O)n1c(CCCC(=O)O)cc2cc(C(F)(F)F)ccc21,,,CHEMBL4020830,J Med Chem,2018,"{'bei': '13.37', 'le': '0.27', 'lle': '1.59', 'sei': '6.90'}",CHEMBL4089775,,CHEMBL4089775,5.90,0,http://www.openphacts.org/units/Nanomolar,3003043,=,1,1,=,,EC50,nM,,1248.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,1248.0
,18108982,[],CHEMBL4023605,Transactivation of human GAL4-fused PPARgamma LBD expressed in African green monkey COS7 cells co-expressing 5Gal4 pGL3 TK Luc after overnight incubation by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)CCCc1cc2cc(C(F)(F)F)ccc2n1S(=O)(=O)c1cccc(Cl)c1,,,CHEMBL4020830,J Med Chem,2018,"{'bei': '14.78', 'le': '0.31', 'lle': '1.63', 'sei': '8.63'}",CHEMBL4067479,,CHEMBL4067479,6.59,0,http://www.openphacts.org/units/Nanomolar,3003044,=,1,1,=,,EC50,nM,,256.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,256.0
,18108983,[],CHEMBL4023605,Transactivation of human GAL4-fused PPARgamma LBD expressed in African green monkey COS7 cells co-expressing 5Gal4 pGL3 TK Luc after overnight incubation by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)CCCc1cc2cc(C(F)(F)F)ccc2n1S(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL4020830,J Med Chem,2018,"{'bei': '13.91', 'le': '0.29', 'lle': '1.24', 'sei': '8.12'}",CHEMBL4062724,,CHEMBL4062724,6.20,0,http://www.openphacts.org/units/Nanomolar,3003045,=,1,1,=,,EC50,nM,,629.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,629.0
,18108984,[],CHEMBL4023605,Transactivation of human GAL4-fused PPARgamma LBD expressed in African green monkey COS7 cells co-expressing 5Gal4 pGL3 TK Luc after overnight incubation by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)CCCc1cc2cc(C(F)(F)F)ccc2n1S(=O)(=O)c1ccccc1Cl,,,CHEMBL4020830,J Med Chem,2018,,CHEMBL4090691,,CHEMBL4090691,,0,http://www.openphacts.org/units/Nanomolar,3003046,>,1,1,>,,EC50,nM,,5000.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,5000.0
,18108985,[],CHEMBL4023605,Transactivation of human GAL4-fused PPARgamma LBD expressed in African green monkey COS7 cells co-expressing 5Gal4 pGL3 TK Luc after overnight incubation by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)CCCc1cc2cc(C(F)(F)F)ccc2n1S(=O)(=O)c1cccc(OC(F)(F)F)c1,,,CHEMBL4020830,J Med Chem,2018,"{'bei': '13.52', 'le': '0.28', 'lle': '1.50', 'sei': '7.82'}",CHEMBL4071373,,CHEMBL4071373,6.70,0,http://www.openphacts.org/units/Nanomolar,3003047,=,1,1,=,,EC50,nM,,201.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,201.0
,18108986,[],CHEMBL4023605,Transactivation of human GAL4-fused PPARgamma LBD expressed in African green monkey COS7 cells co-expressing 5Gal4 pGL3 TK Luc after overnight incubation by luciferase reporter gene assay,B,,,BAO_0000188,BAO_0000219,cell-based format,O=C(O)CCCc1cc2cc(C(F)(F)F)ccc2n1S(=O)(=O)c1ccc(OC(F)(F)F)cc1,,,CHEMBL4020830,J Med Chem,2018,"{'bei': '12.60', 'le': '0.26', 'lle': '1.04', 'sei': '7.29'}",CHEMBL4098415,,CHEMBL4098415,6.24,0,http://www.openphacts.org/units/Nanomolar,3003048,=,1,1,=,,EC50,nM,,573.0,CHEMBL235,Homo sapiens,Peroxisome proliferator-activated receptor gamma,9606,,,EC50,nM,UO_0000065,,573.0
